BHR,2020-12-23T00:00:00.000+05:30,38965.0,38965.0,"","","",2.29,2.29,"","","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2020-12-24T00:00:00.000+05:30,50071.0,50071.0,"",11106.0,11106.0,2.94,2.94,"",6527.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2020-12-25T00:00:00.000+05:30,50543.0,50543.0,"",472.0,5789.0,2.97,2.97,"",3402.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2020-12-26T00:00:00.000+05:30,51556.0,51556.0,"",1013.0,4197.0,3.03,3.03,"",2467.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2020-12-27T00:00:00.000+05:30,53614.0,53614.0,"",2058.0,3662.0,3.15,3.15,"",2152.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2020-12-28T00:00:00.000+05:30,55014.0,55014.0,"",1400.0,3210.0,3.23,3.23,"",1886.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2020-12-29T00:00:00.000+05:30,56041.0,56041.0,"",1027.0,2846.0,3.29,3.29,"",1673.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2020-12-30T00:00:00.000+05:30,57317.0,57317.0,"",1276.0,2622.0,3.37,3.37,"",1541.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2020-12-31T00:00:00.000+05:30,58643.0,58643.0,"",1326.0,1225.0,3.45,3.45,"",720.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-01T00:00:00.000+05:30,59351.0,59351.0,"",708.0,1258.0,3.49,3.49,"",739.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-02T00:00:00.000+05:30,60097.0,60097.0,"",746.0,1220.0,3.53,3.53,"",717.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-03T00:00:00.000+05:30,60689.0,60689.0,"",592.0,1011.0,3.57,3.57,"",594.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-04T00:00:00.000+05:30,61612.0,61612.0,"",923.0,943.0,3.62,3.62,"",554.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-05T00:00:00.000+05:30,63893.0,63893.0,"",2281.0,1122.0,3.75,3.75,"",659.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-06T00:00:00.000+05:30,68472.0,68472.0,"",4579.0,1594.0,4.02,4.02,"",937.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-07T00:00:00.000+05:30,72239.0,72239.0,"",3767.0,1942.0,4.25,4.25,"",1141.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-08T00:00:00.000+05:30,78291.0,78291.0,"",6052.0,2706.0,4.6,4.6,"",1590.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-09T00:00:00.000+05:30,84157.0,84157.0,"",5866.0,3437.0,4.95,4.95,"",2020.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-10T00:00:00.000+05:30,89250.0,89250.0,"",5093.0,4080.0,5.25,5.25,"",2398.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-11T00:00:00.000+05:30,92598.0,92598.0,"",3348.0,4427.0,5.44,5.44,"",2602.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-12T00:00:00.000+05:30,97776.0,97776.0,"",5178.0,4840.0,5.75,5.75,"",2844.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-13T00:00:00.000+05:30,"",101363.0,"","",5288.0,"",5.96,"",3108.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-14T00:00:00.000+05:30,"",109566.0,"","",5852.0,"",6.44,"",3439.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-15T00:00:00.000+05:30,"",122819.0,"","",6089.0,"",7.22,"",3578.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-16T00:00:00.000+05:30,"",137159.0,"","",6353.0,"",8.06,"",3734.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-17T00:00:00.000+05:30,"",141563.0,"","",6727.0,"",8.32,"",3953.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
BHR,2021-01-18T00:00:00.000+05:30,"",142831.0,"","",7350.0,"",8.39,"",4320.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/,""
