VNM,2021-03-07T00:00:00.000+05:30,0.0,0.0,"","","",0.0,0.0,"","",Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/viet-nam-khong-co-ca-covid-19-moi-30-971-nguoi-da-duoc-tiem-chung-639140/,""
VNM,2021-03-08T00:00:00.000+05:30,377.0,377.0,"",377.0,377.0,0.0,0.0,"",4.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/viet-nam-khong-co-ca-covid-19-moi-30-971-nguoi-da-duoc-tiem-chung-639140/,""
VNM,2021-03-09T00:00:00.000+05:30,522.0,522.0,"",145.0,261.0,0.0,0.0,"",3.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/viet-nam-khong-co-ca-covid-19-moi-30-971-nguoi-da-duoc-tiem-chung-639140/,""
VNM,2021-03-10T00:00:00.000+05:30,955.0,955.0,"",433.0,318.0,0.0,0.0,"",3.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/viet-nam-khong-co-ca-covid-19-moi-30-971-nguoi-da-duoc-tiem-chung-639140/,""
VNM,2021-03-11T00:00:00.000+05:30,1585.0,1585.0,"",630.0,396.0,0.0,0.0,"",4.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/viet-nam-khong-co-ca-covid-19-moi-30-971-nguoi-da-duoc-tiem-chung-639140/,""
VNM,2021-03-12T00:00:00.000+05:30,5248.0,5248.0,"",3663.0,1050.0,0.01,0.01,"",11.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/viet-nam-khong-co-ca-covid-19-moi-30-971-nguoi-da-duoc-tiem-chung-639140/,""
VNM,2021-03-13T00:00:00.000+05:30,10041.0,10041.0,"",4793.0,1674.0,0.01,0.01,"",17.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/viet-nam-khong-co-ca-covid-19-moi-30-971-nguoi-da-duoc-tiem-chung-639140/,""
VNM,2021-03-14T00:00:00.000+05:30,11605.0,11605.0,"",1564.0,1658.0,0.01,0.01,"",17.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/viet-nam-khong-co-ca-covid-19-moi-30-971-nguoi-da-duoc-tiem-chung-639140/,""
VNM,2021-03-15T00:00:00.000+05:30,15865.0,15865.0,"",4260.0,2213.0,0.02,0.02,"",23.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/viet-nam-khong-co-ca-covid-19-moi-30-971-nguoi-da-duoc-tiem-chung-639140/,""
VNM,2021-03-16T00:00:00.000+05:30,20695.0,20695.0,"",4830.0,2882.0,0.02,0.02,"",30.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/viet-nam-khong-co-ca-covid-19-moi-30-971-nguoi-da-duoc-tiem-chung-639140/,""
VNM,2021-03-17T00:00:00.000+05:30,24054.0,24054.0,"",3359.0,3300.0,0.02,0.02,"",34.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/viet-nam-khong-co-ca-covid-19-moi-30-971-nguoi-da-duoc-tiem-chung-639140/,""
VNM,2021-03-18T00:00:00.000+05:30,27546.0,27546.0,"",3492.0,3709.0,0.03,0.03,"",38.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/viet-nam-khong-co-ca-covid-19-moi-30-971-nguoi-da-duoc-tiem-chung-639140/,""
VNM,2021-03-19T00:00:00.000+05:30,30971.0,30971.0,"",3425.0,3675.0,0.03,0.03,"",38.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/viet-nam-khong-co-ca-covid-19-moi-30-971-nguoi-da-duoc-tiem-chung-639140/,""
