SAU,2021-01-06T00:00:00.000+05:30,100000.0,"","","","",0.29,"","","","Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-07T00:00:00.000+05:30,137862.0,"","",37862.0,37862.0,0.4,"","",1088.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-08T00:00:00.000+05:30,"","","","",23990.0,"","","",689.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-09T00:00:00.000+05:30,"","","","",19366.0,"","","",556.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-10T00:00:00.000+05:30,"","","","",17055.0,"","","",490.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-11T00:00:00.000+05:30,178337.0,"","","",15667.0,0.51,"","",450.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-12T00:00:00.000+05:30,"","","","",16312.0,"","","",469.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-13T00:00:00.000+05:30,"","","","",16772.0,"","","",482.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-14T00:00:00.000+05:30,"","","","",14153.0,"","","",407.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-15T00:00:00.000+05:30,"","","","",15498.0,"","","",445.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-16T00:00:00.000+05:30,"","","","",16843.0,"","","",484.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-17T00:00:00.000+05:30,295530.0,"","","",18187.0,0.85,"","",522.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-18T00:00:00.000+05:30,"","","","",17886.0,"","","",514.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-19T00:00:00.000+05:30,"","","","",16240.0,"","","",466.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-20T00:00:00.000+05:30,"","","","",14594.0,"","","",419.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-21T00:00:00.000+05:30,"","","","",12948.0,"","","",372.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
SAU,2021-01-22T00:00:00.000+05:30,"","","","",11302.0,"","","",325.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa,""
