NPL,2021-01-26T00:00:00.000+05:30,0.0,"","","","",0.0,"","","",Oxford/AstraZeneca,Government of Nepal,https://reliefweb.int/report/nepal/first-asia-pacific-refugees-nepal-receive-vaccinations-against-covid-19,""
NPL,2021-01-27T00:00:00.000+05:30,"","","","",18862.0,"","","",647.0,Oxford/AstraZeneca,Government of Nepal,https://reliefweb.int/report/nepal/first-asia-pacific-refugees-nepal-receive-vaccinations-against-covid-19,""
NPL,2021-01-28T00:00:00.000+05:30,"","","","",18862.0,"","","",647.0,Oxford/AstraZeneca,Government of Nepal,https://reliefweb.int/report/nepal/first-asia-pacific-refugees-nepal-receive-vaccinations-against-covid-19,""
NPL,2021-01-29T00:00:00.000+05:30,"","","","",18862.0,"","","",647.0,Oxford/AstraZeneca,Government of Nepal,https://reliefweb.int/report/nepal/first-asia-pacific-refugees-nepal-receive-vaccinations-against-covid-19,""
NPL,2021-01-30T00:00:00.000+05:30,"","","","",18862.0,"","","",647.0,Oxford/AstraZeneca,Government of Nepal,https://reliefweb.int/report/nepal/first-asia-pacific-refugees-nepal-receive-vaccinations-against-covid-19,""
NPL,2021-01-31T00:00:00.000+05:30,"","","","",18862.0,"","","",647.0,Oxford/AstraZeneca,Government of Nepal,https://reliefweb.int/report/nepal/first-asia-pacific-refugees-nepal-receive-vaccinations-against-covid-19,""
NPL,2021-02-01T00:00:00.000+05:30,113175.0,"","","",18862.0,0.39,"","",647.0,Oxford/AstraZeneca,Government of Nepal,https://reliefweb.int/report/nepal/first-asia-pacific-refugees-nepal-receive-vaccinations-against-covid-19,""
NPL,2021-02-02T00:00:00.000+05:30,"","","","",18326.0,"","","",629.0,Oxford/AstraZeneca,Government of Nepal,https://reliefweb.int/report/nepal/first-asia-pacific-refugees-nepal-receive-vaccinations-against-covid-19,""
NPL,2021-02-03T00:00:00.000+05:30,"","","","",17789.0,"","","",611.0,Oxford/AstraZeneca,Government of Nepal,https://reliefweb.int/report/nepal/first-asia-pacific-refugees-nepal-receive-vaccinations-against-covid-19,""
NPL,2021-02-04T00:00:00.000+05:30,158487.0,"","","",17252.0,0.54,"","",592.0,Oxford/AstraZeneca,Government of Nepal,https://reliefweb.int/report/nepal/first-asia-pacific-refugees-nepal-receive-vaccinations-against-covid-19,""
NPL,2021-02-05T00:00:00.000+05:30,"","","","",16734.0,"","","",574.0,Oxford/AstraZeneca,Government of Nepal,https://reliefweb.int/report/nepal/first-asia-pacific-refugees-nepal-receive-vaccinations-against-covid-19,""
NPL,2021-02-06T00:00:00.000+05:30,"","","","",16216.0,"","","",557.0,Oxford/AstraZeneca,Government of Nepal,https://reliefweb.int/report/nepal/first-asia-pacific-refugees-nepal-receive-vaccinations-against-covid-19,""
NPL,2021-02-07T00:00:00.000+05:30,"","","","",15698.0,"","","",539.0,Oxford/AstraZeneca,Government of Nepal,https://reliefweb.int/report/nepal/first-asia-pacific-refugees-nepal-receive-vaccinations-against-covid-19,""
NPL,2021-02-08T00:00:00.000+05:30,"","","","",15179.0,"","","",521.0,Oxford/AstraZeneca,Government of Nepal,https://reliefweb.int/report/nepal/first-asia-pacific-refugees-nepal-receive-vaccinations-against-covid-19,""
